,UNITID,OPEID,OPEID6,SCH_DEG,MAIN,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,ST_FIPS,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCUGPROF,CCSIZSET,RELAFFIL,PCIP51,UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_2MOR,UGDS_UNKN,UG_WHITENH,UG_BLACKNH,UG_HISPOLD,PPTUG_EF,CURROPER,NPT4_PRIV,NPT41_PRIV,NPT4_048_PRIV,NPT4_3075_PRIV,NUM4_PRIV,NUM41_PRIV,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_L4,C150_L4_POOLED,POOLYRS,D150_L4,D150_L4_POOLED,POOLYRS200,PCTFLOAN,UG25ABV,CDR2,CDR3,D100_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM
54,102298,104600,1046,3.0,1,1,3,3,2,1,5,32.0,33.434258,-86.113675,22.0,10.0,8.0,76.0,0.0,819.0,475.0,0.0647,0.8742,0.044000000000000004,0.0024,0.0,0.0,0.0147,0.0211,0.9747,0.0042,0.0818,1,12629.0,10440.0,11161.0,14207.0,265.0,138.0,20918.0,12509.0,12509.0,18039.0,8739.0,5186.0,1.0,0.5747,,,2.0,,,2.0,0.5956,0.1706,0.212,0.281,,,1,0.5849,0.4151,377.0,245.0
55,102313,573400,5734,1.0,1,1,1,2,1,1,5,12.0,32.350109,-86.343057,8.0,2.0,2.0,-2.0,0.4141,1230.0,663.0,0.3951,0.5756,0.0106,0.013000000000000001,0.0,0.0024,0.0024,0.1991,0.7828,0.0,0.44799999999999995,1,,,,,,,9912.0,3336.0,6048.0,2493.0,8227.0,5942.0,0.6095,0.5337,0.2315,0.27773680555554997,2.0,298.0,576.0,2.0,0.0,0.456,0.0,,298.0,298.0,2,0.5057,0.4943,,0.0
56,102368,104700,1047,3.0,1,4,3,4,1,1,5,41.0,31.800128000000004,-85.950191,18.0,5.0,16.0,-2.0,0.0668,15025.0,3810.0,0.5132,0.3386,0.0329,0.0078,0.0082,0.0244,0.0455,0.5475,0.2357,0.0231,0.4001,1,,,,,,,17354.0,7564.0,14092.0,8632.0,5643.0,6246.0,0.385,0.4537,,,2.0,,,2.0,0.6521,0.5332,0.09300000000000001,0.114,,,1,0.3884,0.6116,8713.0,8418.0
57,102377,105000,1050,3.0,1,1,3,4,2,1,5,32.0,32.431021,-85.71031500000001,20.0,12.0,14.0,-2.0,0.052000000000000005,2588.0,2467.0,0.0035,0.7736,0.0035,0.0015,0.0004,0.0,0.2148,0.0,0.9704,0.0004,0.0383,1,29242.0,28731.0,28361.0,29535.0,604.0,239.0,32853.0,19570.0,19570.0,14104.0,14344.0,8399.0,0.9711,0.63,,,2.0,,,2.0,0.7639,0.0368,0.091,0.128,,,1,0.4258,0.5742,901.0,790.0
58,102395,2170600,21706,3.0,1,1,3,4,2,1,5,13.0,30.639328999999996,-87.91163,32.0,5.0,6.0,-2.0,0.0,90.0,,0.4333,0.1222,0.0667,0.0222,0.0,0.0444,0.3111,,,,0.8111,1,,,,,,,,,,14687.0,3335.0,5569.0,0.2258,0.4,,,,,,,0.4632,0.4737,0.038,0.042,,,1,0.8111,0.1889,233.0,311.0
59,102429,573300,5733,2.0,1,1,2,2,1,1,5,32.0,33.835784999999994,-87.265034,8.0,2.0,3.0,-2.0,0.3802,3210.0,3558.0,0.8009,0.1573,0.013999999999999999,0.0034,0.0016,0.0097,0.0131,0.8704,0.1161,0.0028,0.4277,1,,,,,,,13084.0,4290.0,7680.0,1961.0,6554.0,6093.0,0.3514,0.5639,0.1663,0.15125441501103,2.0,806.0,1812.0,2.0,0.0,0.3275,0.0,,806.0,806.0,2,0.3654,0.6346,,0.0
60,102553,1146200,11462,3.0,1,1,3,4,1,2,8,11.0,61.189554,-149.82613500000002,18.0,5.0,15.0,-2.0,0.1965,12865.0,14161.0,0.5747,0.0358,0.0761,0.0778,0.0653,0.098,0.0457,0.7308,0.0413,0.0374,0.4539,1,,,,,,,13610.0,5494.0,16466.0,5843.0,10594.0,8640.0,0.4754,0.2385,,,2.0,,,2.0,0.2647,0.4386,0.08199999999999999,0.124,,,1,0.4236,0.5764,2888.0,2671.0
61,102580,884300,8843,1.0,1,1,3,3,2,2,8,32.0,61.59843000000001,-149.11134099999998,24.0,10.0,8.0,88.0,0.0,27.0,,0.8519,0.0,0.037000000000000005,0.0,0.0741,0.037000000000000005,0.0,,,,0.1481,1,11621.0,9152.0,10031.0,12670.0,6.0,3.0,15990.0,9300.0,9300.0,8132.0,9585.0,2201.0,,0.3571,,,,,,4.0,0.2857,0.4286,0.0,,,,1,0.5556,0.4444,,0.0
62,102614,106300,1063,3.0,1,1,3,4,1,2,8,23.0,64.856483,-147.82294299999998,16.0,9.0,13.0,-2.0,0.1538,5536.0,6359.0,0.4259,0.021,0.0522,0.0126,0.1284,0.0401,0.306,0.6529,0.0324,0.0255,0.3887,1,,,,,,,15340.0,5246.0,16238.0,6491.0,16892.0,9175.0,0.6462,0.2263,,,2.0,,,2.0,0.255,0.4519,0.08900000000000001,0.125,,,1,0.4429,0.5571,1287.0,1202.0
63,102632,106500,1065,3.0,1,1,1,4,1,2,8,33.0,58.384269999999994,-134.636346,19.0,5.0,9.0,-2.0,0.1096,1428.0,3353.0,0.4748,0.0119,0.0623,0.0357,0.1029,0.0686,0.2241,0.6245,0.0092,0.0194,0.5112,1,,,,,,,15284.0,5901.0,16705.0,6117.0,12814.0,7863.0,0.4664,0.1769,,,2.0,,,2.0,0.1996,0.555,0.09300000000000001,0.11599999999999999,,,1,0.348,0.652,465.0,428.0
64,102669,106100,1061,3.0,1,1,3,4,2,2,8,11.0,61.191235,-149.804242,20.0,9.0,7.0,71.0,0.0244,275.0,479.0,0.5309,0.0291,0.0364,0.0255,0.1855,0.0945,0.0873,0.6367,0.0605,0.0376,0.3745,1,25616.0,24728.0,25111.0,25844.0,23.0,7.0,42640.0,19610.0,19610.0,13383.0,11261.0,5804.0,0.5942,0.3152,,,2.0,,,2.0,0.5297,0.491,0.047,0.077,,,1,0.3527,0.6473,207.0,189.0
65,102711,3160300,31603,1.0,1,1,1,2,1,2,8,43.0,60.110727000000004,-149.444573,10.0,1.0,1.0,-2.0,0.3885,889.0,210.0,0.5388,0.0112,0.0427,0.0157,0.1879,0.0529,0.1395,0.3857,0.0048,0.0095,0.6817,1,,,,,,,,,,4340.0,21957.0,6530.0,1.0,0.0737,0.7703,0.8460557894736801,2.0,344.0,760.0,2.0,0.0664,0.7127,0.085,0.134,344.0,344.0,2,0.7885,0.2115,67.0,82.0
66,102845,2576900,25769,1.0,1,1,1,3,3,2,8,11.0,61.195786,-149.840178,23.0,11.0,12.0,-2.0,0.6237,3256.0,486.0,0.4373,0.0599,0.3093,0.0123,0.0405,0.0436,0.0393,0.6502,0.0782,0.0267,0.0,1,27226.0,27137.0,27191.0,27962.0,966.0,872.0,30854.0,19532.0,19532.0,8755.0,2617.0,4004.0,0.2167,0.8307,,,2.0,,,2.0,0.7503,0.5472,0.10800000000000001,0.133,,,1,0.2908,0.7092,2315.0,1499.0
67,103501,2541000,25410,1.0,1,1,1,2,3,2,8,11.0,61.181443,-149.856954,13.0,4.0,1.0,-2.0,0.7798,479.0,429.0,0.38,0.096,0.1002,0.1983,0.1733,0.0334,0.0104,0.4942,0.1422,0.1072,0.0,1,16474.0,16212.0,16474.0,18117.0,109.0,94.0,,,,11905.0,4178.0,3861.0,0.4848,0.7078,0.7221,0.7075894936708801,2.0,367.0,790.0,2.0,0.7859999999999999,0.5612,0.135,0.20800000000000002,367.0,367.0,2,0.1378,0.8622,399.0,346.0
68,103644,2295000,22950,2.0,1,2,1,3,3,4,6,11.0,33.580985,-112.113845,23.0,5.0,9.0,,0.7054,4102.0,154.0,0.3162,0.4405,0.0763,0.0017,0.0207,0.0373,0.1026,0.6234,0.0779,0.2078,0.4749,0,21742.0,21265.0,21221.0,22481.0,89.0,67.0,26404.0,12204.0,12204.0,13130.0,7785.0,9181.0,,0.8291,,,2.0,,,2.0,0.7151,0.67,0.09,,,,1,0.2626,0.7374,,5210.0
69,103723,2160305,21603,3.0,0,4,3,3,3,4,6,11.0,33.40334,-111.98646000000001,30.0,6.0,6.0,-2.0,0.0,83.0,5833.0,0.3253,0.0843,0.1566,0.0,0.0241,0.0241,0.3855,0.6606,0.0782,0.17800000000000002,0.3373,0,,,,,,,,,,33714.0,15126.0,,,0.7205,,,2.0,,,2.0,0.8228,0.4764,0.175,0.237,,,1,0.7831,0.2169,2698.0,3338.0
70,103732,2173204,21732,1.0,0,10,1,1,3,4,6,11.0,33.602593,-111.97635700000001,-2.0,-2.0,-2.0,,0.0,25.0,70.0,0.76,0.04,0.12,0.0,0.0,0.04,0.0,0.8143,0.0429,0.0857,0.16,0,12407.0,10922.0,10782.0,13115.0,13.0,7.0,,,,8183.0,13914.0,,,0.6349,0.6667,0.6417925373134301,2.0,39.0,67.0,2.0,0.5873,0.4651,0.132,0.098,39.0,39.0,3,0.16,0.84,1632.0,83.0
71,103741,966403,9664,1.0,0,13,1,1,3,4,6,11.0,32.235657,-110.92718700000002,-2.0,-2.0,-2.0,-2.0,0.0,126.0,124.0,0.2143,0.0873,0.5794,0.0159,0.0873,0.0,0.0079,0.629,0.0242,0.2984,0.2222,1,12834.0,12294.0,12349.0,14563.0,61.0,51.0,,,,8029.0,6111.0,,,0.7962,0.5672,0.54762698412698,2.0,67.0,126.0,2.0,0.6615,0.4229,0.09,0.11,67.0,67.0,3,0.0714,0.9286,1499.0,255.0
72,103778,107000,1070,1.0,1,1,1,4,2,4,6,21.0,33.620886999999996,-112.18086100000001,29.0,0.0,6.0,-2.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0,,,,,,,,,,71514.0,55110.0,13694.0,0.3607,0.0,,,,,,,0.0,0.0,0.0,,,,1,0.0,1.0,,313.0
73,103787,2199900,21999,3.0,1,1,3,3,2,4,6,11.0,33.577738000000004,-112.092247,22.0,11.0,8.0,27.0,0.0,89.0,76.0,0.0449,0.0562,0.1461,0.0225,0.6854,0.0,0.0,0.1184,0.0,0.1053,0.0787,0,16269.0,17352.0,16269.0,11395.0,11.0,9.0,23387.0,11700.0,11700.0,3313.0,8378.0,2491.0,0.6,0.75,,,4.0,,,4.0,0.5375,0.4684,0.225,0.306,,,1,0.4607,0.5393,62.0,17.0
74,103811,2317800,23178,1.0,1,1,1,1,3,4,6,11.0,33.442262,-112.175304,-2.0,-2.0,-2.0,-2.0,0.0,266.0,147.0,0.4737,0.2481,0.1729,0.0226,0.0113,0.0414,0.0263,0.7143,0.0884,0.1565,0.0,1,15727.0,15398.0,15573.0,16511.0,190.0,145.0,,,,7854.0,5458.0,,,0.4276,0.4775,0.5800604395604301,2.0,1267.0,2548.0,2.0,0.6477,0.9137,0.05,0.086,1267.0,1267.0,3,0.8872,0.1128,1377.0,1355.0
75,103893,2100600,21006,1.0,1,6,1,3,3,4,6,11.0,33.560821000000004,-112.115546,10.0,4.0,2.0,-2.0,1.0,617.0,263.0,0.2674,0.0616,0.5754,0.0113,0.0713,0.0049,0.0081,0.5095,0.0608,0.2738,0.0,1,19454.0,19071.0,19103.0,20367.0,136.0,108.0,,,,13638.0,3582.0,3929.0,0.5,0.7287,0.7117,0.7117,2.0,326.0,326.0,,0.4754,0.2722,0.154,0.175,326.0,326.0,2,0.1378,0.8622,3274.0,4002.0
76,103909,2100611,21006,1.0,0,6,1,2,3,4,6,11.0,33.392070000000004,-111.855281,10.0,4.0,2.0,-2.0,1.0,718.0,250.0,0.3677,0.0543,0.3886,0.0195,0.1476,0.0125,0.0042,0.532,0.06,0.284,0.0139,1,19490.0,19281.0,19243.0,19827.0,82.0,64.0,,,,14755.0,6542.0,4148.0,0.1944,0.7123,0.6993,0.69001457142857,2.0,286.0,700.0,2.0,0.5455,0.4588,0.154,0.175,286.0,286.0,2,0.1685,0.8315,3274.0,4002.0
77,103927,2100607,21006,1.0,0,6,1,2,3,4,6,11.0,32.224000000000004,-110.98296100000002,10.0,4.0,1.0,-2.0,1.0,424.0,250.0,0.2759,0.0542,0.5943,0.0071,0.0425,0.0142,0.0094,0.532,0.06,0.284,0.0,1,19295.0,18826.0,18790.0,19747.0,64.0,42.0,,,,13497.0,2581.0,3047.0,0.5,0.7434,0.7031,0.6535095774647801,2.0,229.0,710.0,2.0,0.5384,0.3568,0.154,0.175,229.0,229.0,2,0.191,0.809,3274.0,4002.0
78,103945,3120300,31203,2.0,1,3,2,3,2,4,6,13.0,35.194607,-111.65738999999999,26.0,10.0,6.0,-2.0,0.7703,176.0,22.0,0.1989,0.0114,0.125,0.0,0.6307,0.0057,0.0284,0.4091,0.0,0.1818,0.0,1,24472.0,24226.0,24286.0,26582.0,67.0,60.0,28692.0,16968.0,16968.0,17541.0,3873.0,5438.0,0.5455,0.8732,,,2.0,,,,0.8592,0.6277,0.23800000000000002,0.265,,,1,0.1875,0.8125,414.0,381.0
79,103954,886400,8864,1.0,1,1,1,1,3,4,6,11.0,32.237253,-110.87230500000001,-2.0,-2.0,-2.0,-2.0,0.0,32.0,29.0,0.4688,0.0625,0.3438,0.0,0.0,0.0625,0.0,0.3793,0.0345,0.5517,0.0,1,17778.0,17778.0,17778.0,,2.0,2.0,,,,10287.0,6566.0,,,0.6552,0.55,0.59184285714285,2.0,20.0,49.0,2.0,0.4655,0.4894,0.122,0.078,20.0,20.0,3,0.0,1.0,51.0,57.0
80,103963,1084700,10847,1.0,1,1,1,1,3,4,6,21.0,33.537248999999996,-112.157344,-2.0,-2.0,-2.0,-2.0,0.0,628.0,277.0,0.3774,0.0812,0.3328,0.0048,0.1274,0.0,0.0334,0.0,0.0,0.0,0.0,1,29392.0,29299.0,29175.0,29187.0,337.0,261.0,,,,17356.0,7086.0,,,0.7919,0.5168,0.52145203342618,2.0,567.0,1795.0,2.0,0.7592,0.6,0.306,,567.0,567.0,3,0.965,0.035,,1197.0
81,104090,2218800,22188,1.0,1,4,1,4,3,4,6,11.0,33.525384,-112.15007,22.0,6.0,9.0,-2.0,0.8418,1357.0,230.0,0.3478,0.19899999999999998,0.3088,0.0214,0.0575,0.0265,0.0346,0.4435,0.1043,0.313,0.3051,1,29295.0,28488.0,28804.0,29953.0,194.0,112.0,,,,16664.0,6269.0,5679.0,0.3837,0.687,,,2.0,,,2.0,0.6783,0.6389,0.13,0.12,,,1,0.2034,0.7966,3554.0,3469.0
82,104151,108100,1081,3.0,1,5,3,4,1,4,6,12.0,33.422247,-111.934629,15.0,15.0,15.0,-2.0,0.0112,39316.0,33985.0,0.5457,0.0394,0.188,0.0686,0.0133,0.0401,0.0083,0.7146,0.0315,0.109,0.0902,1,,,,,,,22312.0,10157.0,24503.0,12460.0,9671.0,10647.0,0.8611,0.3192,,,2.0,,,2.0,0.4527,0.1414,0.071,0.073,,,1,0.5618,0.4382,14964.0,12569.0
83,104160,107100,1071,1.0,1,1,1,2,1,4,6,13.0,32.689306,-114.49596799999999,5.0,1.0,3.0,-2.0,0.1079,7218.0,5214.0,0.1793,0.0292,0.6952,0.01,0.0114,0.0109,0.0296,0.3358,0.0334,0.5821,0.655,1,,,,,,,14247.0,2480.0,8085.0,679.0,5285.0,6175.0,0.3233,0.5581,0.1648,0.17008858988159,2.0,904.0,1858.0,2.0,0.0469,0.3166,0.177,0.27,904.0,904.0,2,0.43700000000000006,0.563,522.0,468.0
84,104179,108300,1083,3.0,1,1,3,4,1,4,6,11.0,32.232071000000005,-110.950769,15.0,13.0,15.0,-2.0,0.0604,32646.0,26404.0,0.5323,0.0355,0.2535,0.0555,0.0115,0.0419,0.0096,0.688,0.028999999999999998,0.1436,0.1012,1,,,,,,,24617.0,10957.0,29421.0,12441.0,12071.0,10303.0,0.7352,0.3349,,,2.0,,,2.0,0.4055,0.091,0.054000000000000006,0.06,,,1,0.4788,0.5212,6390.0,5692.0
85,104188,2491500,24915,3.0,1,2,3,4,3,4,6,11.0,32.252384,-110.92732099999999,30.0,6.0,6.0,-2.0,0.0,161.0,350.0,0.4534,0.0435,0.3168,0.0062,0.0311,0.0,0.1491,0.6657,0.0257,0.2771,0.2795,1,41525.0,41525.0,41525.0,,24.0,24.0,44388.0,23069.0,23069.0,19099.0,2963.0,4652.0,0.875,0.4469,,,2.0,,,2.0,0.4292,0.8657,0.23800000000000002,0.198,,,1,0.4845,0.5155,196.0,176.0
86,104346,728300,7283,2.0,1,1,2,2,1,4,6,41.0,32.957091999999996,-111.652501,6.0,1.0,3.0,-2.0,0.2444,5275.0,4536.0,0.461,0.07200000000000001,0.2709,0.0199,0.0476,0.037000000000000005,0.0817,0.5844,0.0357,0.2892,0.6535,1,,,,,,,10163.0,2400.0,10440.0,1192.0,6512.0,6105.0,1.0,0.4708,0.1774,0.17976371237457997,2.0,682.0,1196.0,2.0,0.168,0.4518,0.161,0.244,682.0,682.0,2,0.3636,0.6364,841.0,776.0
87,104364,4051325,40513,2.0,0,33,2,3,3,4,6,11.0,32.236736,-110.895086,23.0,11.0,6.0,-2.0,0.4346,611.0,339.0,0.3552,0.1211,0.4354,0.018000000000000002,0.0573,0.0,0.0098,0.4749,0.0767,0.3304,0.0,1,19765.0,19435.0,19491.0,20775.0,76.0,60.0,24379.0,13203.0,13203.0,10380.0,3883.0,5464.0,0.0893,0.8567,,,2.0,,,4.0,0.7895,0.652,0.18100000000000002,0.18100000000000002,,,1,0.3813,0.6187,25369.0,19328.0
88,104391,2280500,22805,1.0,1,1,1,1,3,4,6,13.0,34.475275,-114.328134,-2.0,-2.0,-2.0,-2.0,0.2542,54.0,30.0,0.7593,0.0185,0.2037,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,1,10147.0,9674.0,9687.0,11256.0,85.0,66.0,,,,8454.0,1830.0,,,0.7405,0.6765,0.634,2.0,68.0,153.0,2.0,0.6107,0.4819,0.11800000000000001,0.192,68.0,68.0,3,0.037000000000000005,0.963,57.0,76.0
89,104425,107200,1072,2.0,1,1,2,2,1,4,6,42.0,31.365757000000002,-109.690422,9.0,2.0,3.0,-2.0,0.141,3759.0,4966.0,0.4185,0.0492,0.457,0.013000000000000001,0.0074,0.0229,0.0213,0.5507,0.0707,0.2704,0.5539,1,,,,,,,10243.0,1800.0,6000.0,744.0,3140.0,6501.0,0.2801,0.336,0.2304,0.20583168103448,2.0,447.0,928.0,2.0,0.0721,0.4534,0.085,0.096,447.0,447.0,2,0.4616,0.5384,374.0,376.0
90,104434,1054207,10542,1.0,0,14,1,1,3,4,6,13.0,35.197151,-111.62593600000001,-2.0,-2.0,-2.0,-2.0,0.0,60.0,11.0,0.5167,0.0333,0.1333,0.0,0.2833,0.0333,0.0,0.5455,0.0,0.2727,0.0,1,13252.0,12286.0,12443.0,14051.0,32.0,22.0,,,,8056.0,6584.0,,,0.7381,0.6957,0.6428619047619,2.0,23.0,42.0,2.0,0.6786,0.3208,0.10800000000000001,0.09300000000000001,23.0,23.0,3,0.05,0.95,1605.0,276.0
91,104443,1054208,10542,1.0,0,14,1,1,3,4,6,21.0,33.347586,-111.860423,-2.0,-2.0,-2.0,-2.0,0.0,97.0,38.0,0.268,0.2165,0.3918,0.0206,0.0722,0.0206,0.0,0.7895,0.0,0.1842,0.2577,1,12266.0,11942.0,11965.0,13620.0,41.0,35.0,,,,8320.0,6356.0,,,0.7714,0.5938,0.6363686868686801,2.0,32.0,99.0,2.0,0.7143,0.469,0.10800000000000001,0.09300000000000001,32.0,32.0,3,0.1134,0.8866,1605.0,276.0
92,104504,2582700,25827,1.0,1,1,1,1,3,4,6,11.0,32.21901,-110.85678500000002,-2.0,-2.0,-2.0,-2.0,1.0,130.0,158.0,0.4923,0.0231,0.3923,0.0154,0.0231,0.0077,0.0462,0.8165,0.0253,0.1266,0.4231,1,19592.0,17083.0,18649.0,19782.0,42.0,7.0,,,,7758.0,3265.0,,,0.629,0.809,0.8000043636363601,2.0,89.0,275.0,2.0,0.8190000000000001,0.5664,0.069,0.091,89.0,89.0,3,0.2308,0.7692,219.0,159.0
93,104568,1085800,10858,1.0,1,3,1,1,3,4,6,11.0,33.376583000000004,-111.858305,-2.0,-2.0,-2.0,-2.0,0.0,360.0,102.0,0.5056,0.0972,0.3028,0.0111,0.0333,0.025,0.0222,0.8137,0.0588,0.0686,0.3667,1,12008.0,11722.0,11777.0,12685.0,155.0,114.0,,,,7516.0,3770.0,,,0.6218,0.8194,0.79733654485049,2.0,144.0,301.0,2.0,0.6495,0.293,0.129,0.185,144.0,144.0,3,0.0528,0.9472,388.0,340.0
94,104577,107300,1073,1.0,1,1,1,2,1,4,6,33.0,32.840719,-109.761664,8.0,1.0,3.0,-2.0,0.1736,4634.0,6223.0,0.585,0.0457,0.2098,0.0108,0.0872,0.0108,0.0358,0.6796,0.0169,0.1772,0.6196,1,,,,,,,11640.0,2000.0,9200.0,752.0,5555.0,8186.0,0.2688,0.1859,0.3582,0.28855808457711,2.0,790.0,1608.0,2.0,0.0,0.5279,0.0,,790.0,790.0,2,0.4987,0.5013,,0.0
95,104586,147902,1479,3.0,0,2,3,4,2,4,6,41.0,34.615678,-112.452285,22.0,14.0,10.0,-2.0,0.0,1971.0,,0.5753,0.0167,0.0558,0.0553,0.0036,0.0939,0.0949,,,,0.0518,1,30002.0,26403.0,26579.0,29609.0,283.0,55.0,46174.0,31648.0,31648.0,26607.0,14781.0,8536.0,0.7333,0.2501,,,2.0,,,2.0,0.5189,0.1208,0.037000000000000005,0.034,,,1,0.7757,0.2243,2849.0,2748.0
96,104665,2533200,25332,3.0,1,1,3,4,2,4,6,41.0,33.60715,-111.84647700000001,30.0,0.0,18.0,-2.0,0.0,,,,,,,,,,,,,,1,,,,,,,,,,52798.0,38544.0,5208.0,,,,,,,,,,0.0,0.0,0.0,,,1,,,20.0,5.0
97,104708,107600,1076,1.0,1,1,1,2,1,4,6,21.0,33.567483,-112.18833400000001,2.0,1.0,5.0,-2.0,0.1417,16156.0,20091.0,0.4431,0.0712,0.3424,0.043,0.0164,0.0221,0.048,0.6546,0.0429,0.1734,0.6157,1,,,,,,,11822.0,2046.0,7830.0,1489.0,4684.0,9014.0,0.9965,0.3824,0.1493,0.13625170637475,2.0,2424.0,4659.0,2.0,0.1784,0.3324,0.139,0.22,2424.0,2424.0,2,0.4689,0.5311,2943.0,2070.0
98,104717,107400,1074,3.0,1,1,3,4,3,4,6,11.0,33.512172,-112.12991699999999,17.0,5.0,15.0,-2.0,0.6038,38905.0,1563.0,0.479,0.1867,0.1652,0.0443,0.0093,0.0276,0.0831,0.7326,0.0493,0.0864,0.7307,1,28039.0,25442.0,25738.0,27801.0,1223.0,417.0,30945.0,17050.0,17050.0,10550.0,1837.0,5792.0,1.0,0.5055,,,2.0,,,2.0,0.6189,0.664,0.125,0.10300000000000001,,,1,0.2487,0.7513,22551.0,21392.0
99,104911,1218400,12184,1.0,1,1,1,1,3,4,6,12.0,33.38145,-111.940071,-2.0,-2.0,-2.0,-2.0,0.0,188.0,117.0,0.2713,0.25,0.36700000000000005,0.016,0.016,0.016,0.0638,0.4188,0.1282,0.1368,0.0,1,15073.0,15073.0,15073.0,,169.0,169.0,,,,9428.0,5705.0,,,0.7185,0.5721,0.59389650655021,2.0,222.0,458.0,2.0,0.7346,0.3905,0.129,,222.0,222.0,3,0.0851,0.9149,,186.0
100,105145,830300,8303,1.0,1,2,1,2,1,4,6,11.0,33.4495,-111.996527,9.0,1.0,3.0,-2.0,0.4308,5211.0,7895.0,0.3585,0.1201,0.3389,0.0355,0.0451,0.0127,0.0702,0.5778,0.064,0.2157,0.7465,1,,,,,,,12818.0,2046.0,7830.0,2394.0,5491.0,9051.0,1.0,0.327,0.1748,0.1543061728395,2.0,246.0,486.0,2.0,0.2189,0.5832,0.132,0.182,246.0,246.0,2,0.4711,0.5289,1690.0,1347.0
101,105154,107700,1077,1.0,1,1,1,2,1,4,6,11.0,33.391256,-111.871494,2.0,1.0,5.0,-2.0,0.1274,19055.0,22821.0,0.5002,0.0661,0.2354,0.039,0.0403,0.0205,0.0682,0.6888,0.0323,0.1326,0.6457,1,,,,,,,12575.0,2046.0,7830.0,1957.0,4701.0,9266.0,0.9941,0.3423,0.1433,0.1337297388374,2.0,2331.0,4748.0,2.0,0.2207,0.401,0.14,0.22899999999999998,2331.0,2331.0,2,0.499,0.501,5105.0,3805.0
102,105163,732990,7329,2.0,0,142,2,3,3,4,6,21.0,32.297261,-110.997501,28.0,6.0,6.0,-2.0,0.0,400.0,224.0,0.4375,0.0625,0.3375,0.0275,0.0525,0.035,0.0425,0.4911,0.0268,0.3348,0.24,0,24023.0,23336.0,23475.0,25019.0,43.0,28.0,27071.0,18048.0,18048.0,19470.0,1722.0,5136.0,0.0732,0.8191,,,2.0,,,2.0,0.7311,0.7457,0.14400000000000002,0.188,,,1,0.69,0.31,69945.0,50302.0
103,105172,732911,7329,2.0,0,142,2,3,3,4,6,12.0,33.380355,-111.969169,28.0,6.0,6.0,-2.0,0.0,445.0,330.0,0.4427,0.0921,0.2517,0.0247,0.1326,0.0292,0.027000000000000003,0.4364,0.0455,0.1758,0.2854,0,23899.0,23248.0,23436.0,24936.0,69.0,49.0,27722.0,18048.0,18048.0,19621.0,1925.0,5229.0,0.1111,0.7229,,,2.0,,,2.0,0.8012,0.7048,0.14400000000000002,0.188,,,1,0.7528,0.2472,69945.0,50302.0
104,105206,1186400,11864,1.0,1,1,1,2,1,4,6,41.0,35.270737,-114.030244,6.0,1.0,3.0,-2.0,0.3018,4044.0,5883.0,0.7085,0.0138,0.1946,0.0163,0.0185,0.022000000000000002,0.0205,0.8443,0.0048,0.1112,0.747,1,,,,,,,12238.0,2088.0,6888.0,1568.0,3613.0,5437.0,0.2326,0.4731,0.1154,0.14786653696498,2.0,260.0,514.0,2.0,0.221,0.4639,0.249,0.22899999999999998,260.0,260.0,2,0.3506,0.6494,1112.0,1074.0
105,105215,2100500,21005,1.0,1,3,1,1,3,4,6,11.0,33.684428000000004,-112.12133600000001,-2.0,-2.0,-2.0,-2.0,0.0,1724.0,1503.0,0.6972,0.0365,0.0835,0.0041,0.0203,0.0812,0.0673,0.8197,0.0126,0.0526,0.0,1,17715.0,16664.0,16793.0,18526.0,308.0,186.0,,,,9773.0,3365.0,,,0.4898,0.6446,0.6525514819881401,2.0,965.0,2193.0,2.0,0.6014,0.5710000000000001,0.13699999999999998,0.18899999999999997,965.0,965.0,2,0.9495,0.0505,6338.0,6217.0
106,105297,824600,8246,2.0,1,1,2,3,1,4,6,43.0,36.293328,-109.21683999999999,33.0,5.0,9.0,-2.0,0.1582,1420.0,1712.0,0.0056,0.0014,0.0007,0.0028,0.9894,0.0,0.0,0.0327,0.0018,0.0012,0.4056,1,,,,,,,11610.0,725.0,725.0,157.0,9532.0,5768.0,1.0,0.6092,,,2.0,,,,0.0,0.4399,0.0,,,,1,0.3415,0.6585,,0.0
107,105330,108200,1082,3.0,1,1,3,4,1,4,6,13.0,35.180095,-111.657653,16.0,13.0,16.0,-2.0,0.1059,23189.0,13905.0,0.6109,0.0336,0.2034,0.0165,0.0272,0.0517,0.006,0.7791,0.0158,0.0913,0.1735,1,,,,,,,22561.0,9990.0,22510.0,7331.0,7510.0,7987.0,0.6458,0.3662,,,2.0,,,2.0,0.5376,0.1989,0.08199999999999999,0.073,,,1,0.4238,0.5762,6336.0,5513.0
